,episode,role_setting,images,symbol,guess,success
7673,7674,0,[32899  2521 36365 31522],40,1,True
7674,7675,0,[45642 52434 25257 34736],40,1,False
7675,7676,0,[44251 19265 38570 14645],40,3,True
7676,7677,0,[25317 42702 31048  7670],40,2,True
7677,7678,0,[30203  2001 30720 17958],40,2,False
7678,7679,0,[51841  8924 36722 34143],33,2,False
7679,7680,0,[14441 49169  4127 49294],40,2,True
7680,7681,0,[28020 21089 10217  4216],40,0,False
7681,7682,0,[ 2376  1441 45952 13849],33,1,True
7682,7683,0,[18447 32533 45364 32977],33,2,False
7683,7684,0,[ 1922 25155  5037 12493],33,1,True
7684,7685,0,[26074 45013 42519   195],33,2,True
7685,7686,0,[24441 12070 31813 43380],40,3,False
7686,7687,0,[51147 47647 25980 31475],33,3,True
7687,7688,0,[ 1274 21339 30752 36205],33,2,False
7688,7689,0,[45737 13809 31298 27909],40,2,False
7689,7690,0,[15657 24533 52106 21025],33,2,True
7690,7691,0,[48402 12812 14699 28920],33,3,False
7691,7692,0,[29674  3570 13303 36171],33,2,True
7692,7693,0,[47407 34826 45214 27764],33,3,False
7693,7694,0,[20169 41533  4834 47148],33,0,False
7694,7695,0,[36768 15117 23907 36493],40,2,False
7695,7696,0,[ 2318 17211 32589 18014],33,0,True
7696,7697,0,[27543 34817 20795 51679],40,2,False
7697,7698,0,[ 7436 36564 39784 36884],40,2,True
7698,7699,0,[49959 43064 47227 15592],40,2,False
7699,7700,0,[44743 47735  6360 52388],40,0,False
7700,7701,0,[44259 18303 20926 47860],40,2,True
7701,7702,0,[18106 49164 46125 13126],33,0,False
7702,7703,0,[44552  7795 17755 40415],33,1,True
7703,7704,0,[19029 47934 31923 41779],40,1,False
7704,7705,0,[35383  1315  8127 42648],33,1,True
7705,7706,0,[10771 50003 42735 47657],40,3,True
7706,7707,0,[ 9768 35204 23833 13922],40,0,False
7707,7708,0,[16308 13109 16718 29257],33,3,False
7708,7709,0,[27696 29499 43254 50453],33,3,True
7709,7710,0,[14117 48340 24728  8123],40,0,True
7710,7711,0,[22761 11819  9980  7593],40,1,False
7711,7712,0,[37268 26492  2279 23679],33,0,False
7712,7713,0,[14036 11613 27246 42773],40,3,False
7713,7714,0,[11841 11793 35239 48208],40,0,False
7714,7715,0,[ 7816 37214 25092  7956],33,3,False
7715,7716,0,[26114 25497 30969 16864],33,3,True
7716,7717,0,[49326 13434 10417 25147],33,0,True
7717,7718,0,[39788 41075 38840 42784],33,3,True
7718,7719,0,[12523 25438 43673 24598],33,0,False
7719,7720,0,[40299  6535 34318 37373],33,0,False
7720,7721,0,[38327 44201 30845 36344],33,2,False
7721,7722,0,[42711   707 37175 45854],33,2,True
7722,7723,0,[50966 32693 27130  7008],33,0,False
7723,7724,0,[44809 32883 13749 34840],33,3,False
7724,7725,0,[20846 16521 30795 49578],33,0,True
7725,7726,0,[49499 40133 42503 45839],40,3,False
7726,7727,0,[46475 18935 14534 31204],40,0,True
7727,7728,0,[38338 36486 25450 35628],33,0,True
7728,7729,0,[36019 31678 31980 51687],33,0,True
7729,7730,0,[45524 25476 14369 45814],33,0,True
7730,7731,0,[ 7380 49942 15249 15305],40,3,True
7731,7732,0,[25230 35658 15095 32140],40,1,False
7732,7733,0,[ 5069 41853 16656 28892],40,2,True
7733,7734,0,[30824 51195  8038 38320],33,0,False
7734,7735,0,[46846 44558 50917  6411],40,1,False
7735,7736,0,[28748  1818 18899 13097],33,1,False
7736,7737,0,[ 6899  9108 19721 27594],40,0,False
7737,7738,0,[35957  1558  2733  1241],33,1,True
7738,7739,0,[21666 34502 41586 17913],33,0,True
7739,7740,0,[49763 37838 20207 35671],40,3,True
7740,7741,0,[47346 25351 19423  5497],40,1,False
7741,7742,0,[49984 42416 38446  6807],40,1,True
7742,7743,0,[10013 23638 50461 51179],40,0,False
7743,7744,0,[ 6105 29532 40471  8805],40,1,True
7744,7745,0,[24496 17735 28935  9446],40,0,True
7745,7746,0,[19332 23641 25773  3223],33,1,False
7746,7747,0,[50139 43698 14299  9570],33,1,True
7747,7748,0,[52372 13005 49920 20748],33,2,False
7748,7749,0,[ 7021   308 43993 10653],33,0,False
7749,7750,0,[49717 41217 51307 13945],33,1,False
7750,7751,0,[31519 24793  2400 43151],40,2,False
7751,7752,0,[19867 37874 26903 25837],33,1,True
7752,7753,0,[41101  5234  4027  4708],33,2,True
7753,7754,0,[32182 33245 52082 50621],40,1,True
7754,7755,0,[ 4045 20287 40053 25824],40,0,True
7755,7756,0,[34840 18826 39518 32513],33,2,True
7756,7757,0,[49434 25925 39829 27757],33,1,False
7757,7758,0,[23896  8458 49842 12524],40,2,False
7758,7759,0,[23520  8369  2315 48438],33,0,False
7759,7760,0,[35962 34632 26517 11223],33,1,False
7760,7761,0,[15835 35884 14013  1473],33,0,True
7761,7762,0,[ 6578 25777  2855 30276],33,0,True
7762,7763,0,[42589 33511 35759 35542],33,2,True
7763,7764,0,[34096 16643 12843 49303],33,2,True
7764,7765,0,[ 7541 43781 12755 28628],33,0,False
7765,7766,0,[44197 17626 51274 21166],40,0,True
7766,7767,0,[13540  6591 27698 23524],40,1,True
7767,7768,0,[10167 40202 45770 20846],40,2,True
7768,7769,0,[52064 33963 11367 18482],33,2,True
7769,7770,0,[39113 22264 46034 38122],40,0,False
7770,7771,0,[25118 29292 47043 11860],33,1,False
7771,7772,0,[30093 21915  4301 11129],40,3,False
7772,7773,0,[40384 39812 43464 51460],40,0,False
7773,7774,0,[26034 41463 48061 40142],33,3,True
7774,7775,0,[50622 41613 31663 48475],33,2,False
7775,7776,0,[19806  7265 21504 14429],33,1,True
7776,7777,0,[49747  5989 15037 35408],33,2,False
7777,7778,0,[22247 50778  7477 28184],40,3,False
7778,7779,0,[14882 48135 46065 45874],33,3,True
7779,7780,0,[26978 39014 23187 34815],40,3,True
7780,7781,0,[39704 21982 22896  1444],40,1,True
7781,7782,0,[ 3283 31013 41319 47103],40,0,True
7782,7783,0,[28790 33637 24193 39603],40,3,True
7783,7784,0,[ 6699 14043 45647 43738],33,2,False
7784,7785,0,[ 7467 40282  8642  3534],40,2,True
7785,7786,0,[45077 48150 49166 28357],33,0,True
7786,7787,0,[38276 12695 39315   913],33,3,False
7787,7788,0,[17896 14638 37156 42664],33,0,False
7788,7789,0,[31299  6301 50926 51644],40,2,False
7789,7790,0,[41663 50631 46452 38790],40,0,False
7790,7791,0,[25353 42353 20276 46297],33,2,False
7791,7792,0,[ 1232 12693 43874 39084],33,0,False
7792,7793,0,[44263  9021 40263 24632],33,1,False
7793,7794,0,[51761 15936 27314 26753],33,3,False
7794,7795,0,[37558 33012 21645   643],33,2,True
7795,7796,0,[48709 14848 32577 16516],40,2,False
7796,7797,0,[24585  6989  7200 46694],40,1,False
7797,7798,0,[ 1442 37915 37471 42542],40,0,False
7798,7799,0,[40690 26180 26353 37461],40,1,False
7799,7800,0,[42976  2362  5268  2060],40,0,False
7800,7801,0,[ 6050 18877 52393 26962],40,0,True
7801,7802,0,[51058 22502 20121 33219],40,0,True
7802,7803,0,[35084 17206 14911  8448],33,2,False
7803,7804,0,[ 9575 14004 43550  3638],40,2,False
7804,7805,0,[25551 26765 29583 11273],40,0,True
7805,7806,0,[46993 40523 17558 44613],40,3,False
7806,7807,0,[ 9863  6077 43593 27125],33,3,True
7807,7808,0,[23713  4219 11705 26833],40,2,False
7808,7809,0,[44664 20419 38699 29421],40,3,False
7809,7810,0,[29011 39159 27424 14461],40,2,False
7810,7811,0,[ 6940 12763 14957 25973],40,3,False
7811,7812,0,[41388 28572 11147  1395],33,1,False
7812,7813,0,[19513 34431 25043 12701],33,3,True
7813,7814,0,[49305 10629 27406  2175],40,3,False
7814,7815,0,[ 6966 11280 44064 38413],33,0,False
7815,7816,0,[36666 34741 31197  9628],40,2,True
7816,7817,0,[20412 40215 21446 44851],40,3,True
7817,7818,0,[43088 32342 29789  7358],33,1,True
7818,7819,0,[40594 26225 47280 15772],40,2,True
7819,7820,0,[50033 47479 48289 29511],40,0,False
7820,7821,0,[10623 32268  4113 37895],33,1,False
7821,7822,0,[ 7862 25951  5088  8913],40,2,True
7822,7823,0,[17290 30668 42943 42369],40,0,True
7823,7824,0,[24688 41466 10304 16628],40,0,False
7824,7825,0,[13173 12516 29992  8434],40,2,False
7825,7826,0,[ 2127  1711 48056  4209],33,1,True
7826,7827,0,[50669  7830 51148 42387],33,0,False
7827,7828,0,[28757 14217 32432 20516],40,1,False
7828,7829,0,[12312  2824 48407 33042],40,2,False
7829,7830,0,[44945 52230 25534 15327],33,3,False
7830,7831,0,[16870 47486 28745 27398],40,1,True
7831,7832,0,[52079 36180 49423 10163],40,0,False
7832,7833,0,[14083 37944 46186 26876],40,0,False
7833,7834,0,[25485 23237 38826 27660],40,3,True
7834,7835,0,[16907 15056  6699 50585],40,0,True
7835,7836,0,[28032 35809 24400 45850],33,1,False
7836,7837,0,[15046 39235 15881  8056],40,2,False
7837,7838,0,[27387 48413 26855 51509],40,2,False
7838,7839,0,[38666 27398 29725 31445],33,2,True
7839,7840,0,[11946  7804    83 41358],40,0,False
7840,7841,0,[ 4616 34007 11418 28025],33,2,True
7841,7842,0,[50783 31242 33950 39695],33,1,False
7842,7843,0,[39092 36422 28474 14527],40,1,True
7843,7844,0,[52133 31736 35280 23669],40,1,True
7844,7845,0,[51074 47201 41560 15646],40,3,True
7845,7846,0,[29945  7788 38648  4372],40,2,False
7846,7847,0,[44016 41678 46308 19200],33,2,True
7847,7848,0,[11742 43868 24609  8964],40,2,False
7848,7849,0,[18824 28781 40251 17889],40,2,False
7849,7850,0,[44182 40804 10313 34379],40,2,True
7850,7851,0,[14331 28750  7930  4493],33,2,False
7851,7852,0,[48110 11424 47220 11089],33,3,True
7852,7853,0,[ 3462 13364 50130 10810],40,0,True
7853,7854,0,[18977   881  7061 18337],40,0,False
7854,7855,0,[17279 41866 23355  7990],40,3,True
7855,7856,0,[12351  5906 13055 31708],40,2,False
7856,7857,0,[ 6518 48556 35639 33875],40,1,False
7857,7858,0,[24649 25569  4098 17522],33,0,True
7858,7859,0,[34319 48272 24342 42389],40,1,True
7859,7860,0,[44281 13904 31856  7574],40,2,False
7860,7861,0,[43320 47776 30658 41924],33,3,False
7861,7862,0,[38109 13015 10002 38429],40,3,False
7862,7863,0,[29101 26251 48066  8745],33,2,True
7863,7864,0,[32193  9307 27237  1909],40,1,True
7864,7865,0,[ 2746    39 16326 35008],40,2,False
7865,7866,0,[32665 35065  7108 10060],40,2,False
7866,7867,0,[ 6399 30067  4790  7528],40,2,False
7867,7868,0,[34321 28581  3687 21900],40,3,False
7868,7869,0,[16674 20304 50356 44815],40,1,False
7869,7870,0,[34761 14805 12884 40388],40,0,False
7870,7871,0,[ 7527 46915 12479 42008],40,2,True
7871,7872,0,[ 4863 51594 32749 29291],33,3,False
7872,7873,0,[38069 23242 14560 43762],40,1,True
7873,7874,0,[45002 14552   296 42000],40,0,False
7874,7875,0,[ 1698 35987 16914 50994],33,1,False
7875,7876,0,[31867 34062 23122 27722],40,3,True
7876,7877,0,[24012 12122 13182 19679],40,2,False
7877,7878,0,[34245 14709 12444 13534],33,0,False
7878,7879,0,[13868 43727 19759 20104],40,0,True
7879,7880,0,[21619 51364 33205 32037],33,3,True
7880,7881,0,[48370 19164 30160  3213],33,1,False
7881,7882,0,[15414 22388 21490  6977],33,2,True
7882,7883,0,[40122 41175  6312  7148],33,2,False
7883,7884,0,[19235   652 23944 31025],40,3,False
7884,7885,0,[21730 26090 30730  1193],40,1,True
7885,7886,0,[19911  7254 40790 14924],40,1,True
7886,7887,0,[26462 38119 30477 48058],33,1,True
7887,7888,0,[36677 37696 31783 47975],40,0,True
7888,7889,0,[49354 23724 45775 26077],40,1,True
7889,7890,0,[11379 38568 26074 12877],40,1,True
7890,7891,0,[ 7589  2849 37627 24472],40,1,True
7891,7892,0,[39062 27757 42513  7393],40,2,False
7892,7893,0,[ 5297 27586 43665 19178],40,3,True
7893,7894,0,[10172 31036 34266 21240],40,3,True
7894,7895,0,[ 7585 16809 44763 21383],40,2,True
7895,7896,0,[36873 35950 47361 37130],40,1,True
7896,7897,0,[48968  1214 27547 46214],40,0,False
7897,7898,0,[43807 21238  2902 26214],40,3,True
7898,7899,0,[29085  9470 10145 44263],33,3,True
7899,7900,0,[ 5671 22678  1820 48589],40,2,True
7900,7901,0,[18654 27833  5841  5084],33,0,True
7901,7902,0,[24193 24040  1668 15226],40,0,False
7902,7903,0,[11465 16267 49234  4094],40,2,True
7903,7904,0,[ 6427  3530 20551 11739],40,1,False
7904,7905,0,[51551 49177  7023 40274],40,3,True
7905,7906,0,[20004  5052 35323 33200],33,2,False
7906,7907,0,[13225 30514 26246 43918],33,2,False
7907,7908,0,[16596  2552 38180 35546],33,3,True
7908,7909,0,[41856 48383 25192 22344],40,0,False
7909,7910,0,[31133 44188 28561 17626],33,2,False
7910,7911,0,[48491 45430 17795 36458],40,2,True
7911,7912,0,[19998 15894 48887  4823],40,1,False
7912,7913,0,[16706 34323 18205 28454],40,2,False
7913,7914,0,[27830 38822 27353   981],40,3,True
7914,7915,0,[29572 31611 12497 10617],33,2,True
7915,7916,0,[23885 42031 24891 47358],33,0,False
7916,7917,0,[40975 52319 35301 49778],40,3,False
7917,7918,0,[23943  1728  2729  3384],33,2,True
7918,7919,0,[45341 16214 33941  2997],40,0,True
7919,7920,0,[ 3486 27331 15201 40486],40,1,True
7920,7921,0,[44988 35853 20761  3920],33,1,False
7921,7922,0,[12576 49900 26560 23005],40,0,False
7922,7923,0,[ 6126 26761 33062 22975],40,1,True
7923,7924,0,[52367 49509 22094 15902],33,2,False
7924,7925,0,[39572 51071 40081 48781],40,0,True
7925,7926,0,[20105 42763 47100 41600],40,2,False
7926,7927,0,[ 7847 40718 12816 31528],33,0,False
7927,7928,0,[34880 19661  4275  3217],33,1,True
7928,7929,0,[50846 16813 49494 37622],33,0,False
7929,7930,0,[  771   262 21897 39529],40,2,False
7930,7931,0,[38515 19835  1969 45082],33,2,True
7931,7932,0,[23233 50552  1743 15124],40,2,False
7932,7933,0,[26361 39673 24002 23764],33,2,False
7933,7934,0,[32990 25126 12154 15610],40,0,False
7934,7935,0,[36325  7466 33724 48721],33,2,True
7935,7936,0,[45231 22221  9191 19411],40,1,False
7936,7937,0,[35380 10841  2876 20211],33,2,True
7937,7938,0,[39814  5005 34759 49874],33,0,True
7938,7939,0,[18361  1123 25207 16701],33,0,True
7939,7940,0,[29467 27114 20725 25743],40,0,False
7940,7941,0,[13289 27662 50864 41912],40,3,True
7941,7942,0,[25056 29085 22822  7214],33,1,False
7942,7943,0,[44531 12541 12293 34454],33,1,True
7943,7944,0,[40884 38547 25037 25340],40,3,False
7944,7945,0,[ 9039  3093 30856 15846],40,0,True
7945,7946,0,[ 7912 15889 41502  1034],40,1,False
7946,7947,0,[13758 12800  9841 43454],33,0,True
7947,7948,0,[28202 32850  8862 34051],40,0,False
7948,7949,0,[ 6251 14076  3093  6524],33,2,False
7949,7950,0,[ 9014 11226 35390 16454],40,1,True
7950,7951,0,[ 8062 15025 33776  7243],40,3,False
7951,7952,0,[49215 36935 26510  9510],40,1,False
7952,7953,0,[12806 18043  3990  1913],40,0,True
7953,7954,0,[45961 15706  5237 37801],40,2,False
7954,7955,0,[24083 38484 12020 23476],33,0,False
7955,7956,0,[ 7151 10241 10663 22761],33,1,True
7956,7957,0,[32059 33291 27892 12438],33,3,False
7957,7958,0,[10010 22504 40234 45638],33,3,False
7958,7959,0,[19973 33998 21857 40529],33,2,False
7959,7960,0,[32456 41767 11791 49375],33,1,True
7960,7961,0,[40879  7842  9840 39264],40,2,False
7961,7962,0,[ 5037 37446 49507 43175],40,3,True
7962,7963,0,[  774 44307 23987 11977],40,1,False
7963,7964,0,[25442 22203 46427 20758],33,1,True
7964,7965,0,[50825  1399 46723 35275],33,3,True
7965,7966,0,[30939  4185 48229 49281],40,3,False
7966,7967,0,[25382 20587 44430 11388],33,2,True
7967,7968,0,[11051  5947 46303 45456],40,0,False
7968,7969,0,[49989 36799  1469 50515],40,1,True
7969,7970,0,[32677  8874  5507 42465],40,3,False
7970,7971,0,[20474 24645 36348 23183],40,3,False
7971,7972,0,[41638  8154 36738 15534],33,3,True
7972,7973,0,[  490  8724 45061 45388],40,3,True
7973,7974,0,[15061  6216 52333  3044],40,2,False
7974,7975,0,[44323 24538 15339 45828],40,0,False
7975,7976,0,[ 6016 32172 16748 15606],40,2,True
7976,7977,0,[36977 19109  8427 20522],40,0,False
7977,7978,0,[24011  2862 33787 29175],40,3,False
7978,7979,0,[21069 28130  7392  4893],33,2,False
7979,7980,0,[37574 19046 47627 27587],40,0,False
7980,7981,0,[26688 10549  8525 35987],40,3,False
7981,7982,0,[ 7594 41785 43061 36677],40,2,False
7982,7983,0,[51051 26692 27484 14749],33,3,False
7983,7984,0,[35259 17328 19193 19465],40,0,False
7984,7985,0,[13707 23315 25990  4023],33,0,False
7985,7986,0,[29691 23240 13592 24865],33,0,False
7986,7987,0,[13176   609 40527 32212],33,0,False
7987,7988,0,[26224 33552  4258  4951],40,0,False
7988,7989,0,[34313 37910 47240 32788],33,3,False
7989,7990,0,[16871 23996 11612 17225],33,2,False
7990,7991,0,[42140 49854 37912   960],40,3,True
7991,7992,0,[47938 33316 21303  3795],40,1,False
7992,7993,0,[37111 44375 30373 35485],40,2,True
7993,7994,0,[ 2090 23533 20097 15662],33,0,False
7994,7995,0,[14493 11502 23904 17680],33,3,True
7995,7996,0,[19275 34663  3062 24857],40,2,False
7996,7997,0,[52328 50367 13780 26127],33,3,True
7997,7998,0,[  824 18150 30824  2182],40,3,True
7998,7999,0,[27407 25990 22134 45427],40,0,False
7999,8000,0,[11739  4928 43068 21828],40,0,True
8000,8001,0,[ 8714 38237 18389  4213],40,2,False
8001,8002,0,[  271 44039 13579 46289],40,1,True
8002,8003,0,[27533 40280 29424 27376],33,0,True
8003,8004,0,[44971 23078 32312 38609],40,0,True
8004,8005,0,[27792  7089 21298 28995],40,0,True
8005,8006,0,[13574 24192 13426 48066],40,0,True
8006,8007,0,[38963 29355  8276 48035],40,1,False
8007,8008,0,[50016 41743 41903 23475],40,1,True
8008,8009,0,[   26 43542   797 45033],40,1,False
8009,8010,0,[47716 12227 28822 20233],40,0,False
8010,8011,0,[18883 25876 21296 22245],40,1,True
8011,8012,0,[40465 45000 21551   541],33,3,False
8012,8013,0,[43362 30073 33380  4505],40,1,False
8013,8014,0,[11598 25239 39789 38016],40,0,False
8014,8015,0,[38922 21134 35293   101],40,0,False
8015,8016,0,[ 5798 49443 42371  6088],40,1,True
8016,8017,0,[39689 46865 39902 10446],40,1,True
8017,8018,0,[ 6701 28570 14429 44532],33,1,False
8018,8019,0,[  565 21335 20796 27924],40,1,False
8019,8020,0,[ 4327 15841   714 32503],33,3,False
8020,8021,0,[47780 18430 14653 13738],40,2,False
8021,8022,0,[39754 39053 48646 16699],33,3,True
8022,8023,0,[14386 17517 15810 51351],40,3,True
8023,8024,0,[17399 26366 39790  2035],40,1,True
8024,8025,0,[32510 16540 19980  7034],40,0,False
8025,8026,0,[  700  6070 42696  8748],40,2,False
8026,8027,0,[39764 32487 14566 13431],33,1,True
8027,8028,0,[46774 21090 25271 24420],40,1,False
8028,8029,0,[10769  3178 40746  2014],40,0,True
8029,8030,0,[32055 47173  9664 45328],33,3,False
8030,8031,0,[13400  9462 20762 45545],33,0,False
8031,8032,0,[   20  1517   211 10599],40,1,False
8032,8033,0,[23481 40678 45674  5413],40,3,False
8033,8034,0,[26177 31197 11979 13259],33,2,False
8034,8035,0,[43476 45712  6441 34382],40,3,True
8035,8036,0,[32015 29141 22343 20992],33,2,False
8036,8037,0,[  980 46799 39486 19865],40,0,False
8037,8038,0,[ 6168 48872 44478  9269],40,0,True
8038,8039,0,[10803 39174 48341 20937],40,2,True
8039,8040,0,[  147  2260  8878 41097],40,2,True
8040,8041,0,[27885 38421 20095 39353],40,0,True
8041,8042,0,[ 4201 37742 34525 23459],40,2,True
8042,8043,0,[44034 17081 10313  1042],33,0,True
8043,8044,0,[13941 19541  3093 25475],33,2,False
8044,8045,0,[ 2238  8905 16857  8113],33,3,True
8045,8046,0,[43803 16582  1804 20208],40,1,True
8046,8047,0,[ 1307 25315 34375 24206],33,0,True
8047,8048,0,[21154 22857 38274 31260],33,0,False
8048,8049,0,[31007 24563 24143 23848],40,0,False
8049,8050,0,[49793 43144 17727 26771],33,2,False
8050,8051,0,[32619 21171  2037 16839],33,0,False
8051,8052,0,[ 1664 11810  4523 34616],33,3,False
8052,8053,0,[ 1094  3974 34568  4591],40,2,True
8053,8054,0,[42253 11322 22160 32063],33,1,False
8054,8055,0,[52444 11676 15984 49876],33,1,True
8055,8056,0,[49777 20508 17047 14512],33,1,False
8056,8057,0,[46327 29895 40291 44727],40,1,False
8057,8058,0,[45034 49098  5008 25439],40,2,False
8058,8059,0,[ 3742 29689 30625 43638],33,0,True
8059,8060,0,[20174 33329 32168  6952],33,3,False
8060,8061,0,[30599 19763 37081 12954],40,2,False
8061,8062,0,[36038 36361 31729 44155],33,1,True
8062,8063,0,[24913 43993 40707 20341],40,3,False
8063,8064,0,[37320  9608 47081  1228],40,3,True
8064,8065,0,[41146 35080 48313   523],33,0,True
8065,8066,0,[45065 17002 44569 34971],33,1,False
8066,8067,0,[48976 32491 30137 45179],33,2,False
8067,8068,0,[49328 10005 35668 17761],40,2,True
8068,8069,0,[22512 50182 50432 18010],33,3,True
8069,8070,0,[ 8134 18803 15941 38283],40,3,True
8070,8071,0,[27219 14017 38775 13392],40,0,False
8071,8072,0,[42044 50183 13274 39640],33,3,True
8072,8073,0,[ 2313  6574 52192  8368],33,2,True
8073,8074,0,[21738 40952 38750 18359],40,3,True
8074,8075,0,[49706 12197 21170 18039],33,0,True
8075,8076,0,[27365 37038 39275 15237],40,0,False
8076,8077,0,[ 8759 10076 27819 48375],33,2,False
8077,8078,0,[ 3153 50742 33044 46555],40,2,True
8078,8079,0,[14284 12020 15298  2208],40,0,True
8079,8080,0,[40964 27254  7647  7364],33,0,True
8080,8081,0,[ 2880 51809 52213 10073],40,0,True
8081,8082,0,[51070 39499 26956 28226],33,2,False
8082,8083,0,[33597 22666 39869 35164],33,2,False
8083,8084,0,[13872 25077 15010 11885],40,1,True
8084,8085,0,[40719 12772 24046 40988],40,3,True
8085,8086,0,[15636 26694 47860  1795],40,1,True
8086,8087,0,[19505  1565 21259 14949],40,1,False
8087,8088,0,[ 9246 44763 46662 41350],33,3,False
8088,8089,0,[  878 15291 48315 20742],40,3,True
8089,8090,0,[ 3315  6249 20168 21668],40,3,True
8090,8091,0,[44655 43633 48085 24126],40,1,False
8091,8092,0,[19400 46438  9749 46925],33,3,True
8092,8093,0,[43869  3708 22875 27059],40,0,True
8093,8094,0,[ 2010 40881 10853 31489],33,3,True
8094,8095,0,[21218 23451 37165 28379],33,3,False
8095,8096,0,[ 4774 17162 45235 13072],33,2,False
8096,8097,0,[25402 41820 50586 10220],33,0,True
8097,8098,0,[38890   932 24064  6168],40,3,True
8098,8099,0,[47618 37690 48631  7601],33,3,False
8099,8100,0,[19385 39269  6711 37403],33,1,True
8100,8101,0,[30388 15624 42287 39025],40,0,True
8101,8102,0,[10917  2412 48868 45857],40,2,True
8102,8103,0,[50614 30149 19410 40302],33,2,False
8103,8104,0,[21280 40314 48467 43085],33,2,False
8104,8105,0,[26624 20858 19714 37330],40,1,True
8105,8106,0,[45661  9619 50855 44629],33,1,False
8106,8107,0,[42508 20873 26479  3009],40,0,False
8107,8108,0,[27051 39043 37966 48544],33,0,False
8108,8109,0,[36617 13499 41758  2685],40,0,False
8109,8110,0,[36301 18181 33043 15612],33,3,False
8110,8111,0,[47660  5686 48339 26496],33,0,True
8111,8112,0,[ 7783 43828 14096 42385],40,1,False
8112,8113,0,[ 3034 36353 25248 46431],33,2,True
8113,8114,0,[30826 24293 10889 31021],40,2,False
8114,8115,0,[14502  3291 26624 34677],33,1,True
8115,8116,0,[18254 42320  1723 10838],33,2,False
8116,8117,0,[42139 46199 33301 27354],40,2,True
8117,8118,0,[36145 48166 36469 17289],33,2,False
8118,8119,0,[26710 31536 27436 23000],40,2,True
8119,8120,0,[14749 43754  4592 43531],33,2,True
8120,8121,0,[ 8181 29763 32373 21444],40,3,True
8121,8122,0,[41155  3197 46176 12874],33,1,False
8122,8123,0,[20095 50642 49247  9842],40,2,False
8123,8124,0,[ 8264 45509 33101 21989],33,1,False
8124,8125,0,[27553 13370 23600 29012],33,3,False
8125,8126,0,[19151 45235 22190 43467],40,1,False
8126,8127,0,[ 9755 40008 13561 13746],33,2,False
8127,8128,0,[31273  3360  3623 43947],33,0,True
8128,8129,0,[42814 36844  1476 31169],40,2,False
8129,8130,0,[25843  4007 40077 15302],40,0,False
8130,8131,0,[ 6895 20999 10544 23643],33,2,True
8131,8132,0,[30347  5994 20296 38492],40,2,False
8132,8133,0,[26656 50998 52088 35428],40,3,False
8133,8134,0,[13523 49476 16905 36693],40,1,True
8134,8135,0,[ 9384 33015 22061 23077],33,0,True
8135,8136,0,[52230 11165 31935  4500],40,1,False
8136,8137,0,[ 4671  1195 47576 46325],40,1,True
8137,8138,0,[ 4372 37422 32320 38510],33,2,False
8138,8139,0,[  314 46517 38216 42635],40,2,True
8139,8140,0,[ 6138  1704 42907    48],40,0,True
8140,8141,0,[39944 24057 20663  8234],40,3,False
8141,8142,0,[44273 22997 21384 42624],40,2,False
8142,8143,0,[ 3935 12808 26627 41584],33,3,False
8143,8144,0,[31907 36285  4415 12380],33,3,False
8144,8145,0,[49088 51941 51094 10252],33,2,True
8145,8146,0,[35347  7609 40876 22784],33,0,False
8146,8147,0,[19330 44645  7507 48331],40,3,False
8147,8148,0,[31146 38194 18274  5260],33,0,True
8148,8149,0,[ 3550 34909  1265  5393],33,2,False
8149,8150,0,[40585 18902 20283 48042],40,2,True
8150,8151,0,[36965 10356 39079 40388],33,1,True
8151,8152,0,[34675  4543 11890 35210],33,0,False
8152,8153,0,[42993  3360 20972 46879],33,2,True
8153,8154,0,[ 6256 35609 43556 25634],40,2,True
8154,8155,0,[31111 33581 49682 38642],40,2,False
8155,8156,0,[45925 46607 49650 39450],40,3,True
8156,8157,0,[50414  1818 21196 33679],40,2,True
8157,8158,0,[13226 34517 45287 30209],33,0,True
8158,8159,0,[ 1754 32140 23532  3461],40,1,False
8159,8160,0,[37831 23624 41644 45337],33,0,True
8160,8161,0,[36868 26295 35942 15649],40,0,True
8161,8162,0,[31697 22559  8558 26374],33,1,False
8162,8163,0,[24556 49552 32712 45500],40,2,True
8163,8164,0,[ 9357 14835  2386  6838],40,2,False
8164,8165,0,[25436  8142 21383 40508],33,3,False
8165,8166,0,[33450 14235 18124 32578],33,3,False
8166,8167,0,[40726  2404 26679 35021],40,2,True
8167,8168,0,[24946 12980 32472 18412],40,2,False
8168,8169,0,[46200 18958  3955 22449],40,0,True
8169,8170,0,[ 7339 20402 15486  4519],33,0,True
8170,8171,0,[12651 17836 18576 18046],40,0,True
8171,8172,0,[48075  5565 40341 45427],33,0,False
8172,8173,0,[37903 32411 26461 14828],40,3,True
8173,8174,0,[25883 27723  2380 34066],40,3,True
8174,8175,0,[35285 23857 43690  8703],40,0,False
8175,8176,0,[ 6380 49822 30410 35525],40,2,True
8176,8177,0,[13927 21912 48361 11558],33,3,False
8177,8178,0,[34348 14854  7252 27375],33,3,False
8178,8179,0,[12485 38462 24753 48265],40,3,True
8179,8180,0,[27722 46260 13804 41731],33,2,False
8180,8181,0,[23959 30176 19020 18258],40,2,True
8181,8182,0,[21387 31098 43516  7360],33,3,True
8182,8183,0,[14600 27288  8122 15488],33,1,True
8183,8184,0,[ 8896  7541 35459 34216],40,0,False
